Setup title,Transfer_EDOPE,,,,
Device ID,EDOP3_C9R6,,,,
Flags,,,,,
Remarks,,,,,
VG,IDS,IG,ICG,VDS,VCG
-3.378,0.00000005,1.4E-14,-5E-15,0.1,-6
-3.289,5.24556E-08,8E-15,-6E-15,0.1,-6
-3.2,0.000000055,3.1E-14,0,0.1,-6
-3.111,5.75724E-08,2.6E-14,7E-15,0.1,-6
-3.022,6.02372E-08,2.1E-14,-2.1E-14,0.1,-6
-2.933,0.000000063,1.9E-14,-1.8E-14,0.1,-6
-2.844,6.58072E-08,4.8E-14,3E-15,0.1,-6
-2.756,6.86313E-08,1.6E-14,-2.7E-14,0.1,-6
-2.667,7.16093E-08,2E-14,-1E-14,0.1,-6
-2.578,7.45967E-08,1.3E-14,-1.1E-14,0.1,-6
-2.489,7.76761E-08,1.4E-14,-3E-15,0.1,-6
-2.4,8.08256E-08,2.1E-14,-1.2E-14,0.1,-6
-2.311,8.40806E-08,1.9E-14,-1.1E-14,0.1,-6
-2.222,8.73313E-08,4E-14,-3E-15,0.1,-6
-2.133,9.07082E-08,3.4E-14,1.2E-14,0.1,-6
-2.044,9.40828E-08,2.9E-14,-1.5E-14,0.1,-6
-1.9556,9.74893E-08,4.3E-14,-3E-15,0.1,-6
-1.8667,0.000000101,7E-15,-1E-15,0.1,-6
-1.7778,1.046155E-07,3.1E-14,-2.4E-14,0.1,-6
-1.6889,1.082441E-07,2.4E-14,-2.2E-14,0.1,-6
-1.6,1.119105E-07,2.2E-14,-1.1E-14,0.1,-6
-1.5111,1.15602E-07,2E-15,-2.1E-14,0.1,-6
-1.4222,1.19416E-07,1.5E-14,-5E-15,0.1,-6
-1.3333,1.23218E-07,2.3E-14,-1.7E-14,0.1,-6
-1.2444,1.27083E-07,2.3E-14,-1E-15,0.1,-6
-1.1556,0.000000131,-1E-14,-9E-15,0.1,-6
-1.0667,1.34913E-07,1.1E-14,8E-15,0.1,-6
-0.9778,1.38888E-07,1E-14,-1.7E-14,0.1,-6
-0.8889,1.42908E-07,4E-15,-2.4E-14,0.1,-6
-0.8,1.46944E-07,4E-15,-1.1E-14,0.1,-6
-0.7111,0.000000151,1.4E-14,-7E-15,0.1,-6
-0.6222,1.55143E-07,4.5E-14,-1.3E-14,0.1,-6
-0.5333,1.59254E-07,3.1E-14,-1.8E-14,0.1,-6
-0.4444,1.63384E-07,-2E-15,-2.3E-14,0.1,-6
-0.3556,1.67521E-07,2.5E-14,3E-15,0.1,-6
-0.2667,1.71699E-07,2.8E-14,-4E-15,0.1,-6
-0.1778,1.75861E-07,1.5E-14,-2.6E-14,0.1,-6
-0.0889,0.00000018,1.3E-14,-2.4E-14,0.1,-6
0,1.84195E-07,9E-15,1E-15,0.1,-6
0.0889,1.88386E-07,1.1E-14,-3.2E-14,0.1,-6
0.1778,1.92603E-07,7E-15,1.4E-14,0.1,-6
0.2667,1.96786E-07,1.7E-14,-1E-15,0.1,-6
0.3556,0.000000201,2E-14,-4.2E-14,0.1,-6
0.4444,2.05144E-07,2.6E-14,-7E-15,0.1,-6
0.5333,2.09298E-07,1.6E-14,-1.6E-14,0.1,-6
0.6222,2.13462E-07,-7E-15,-3.1E-14,0.1,-6
0.7111,2.17608E-07,7E-15,-6E-15,0.1,-6
0.8,2.21721E-07,1.4E-14,-4.1E-14,0.1,-6
0.8889,2.25801E-07,1.9E-14,-2.8E-14,0.1,-6
0.9778,2.29867E-07,4.1E-14,-1.1E-14,0.1,-6
1.0667,0.000000234,4.8E-14,-2.5E-14,0.1,-6
1.1556,0.000000238,2.9E-14,-2.5E-14,0.1,-6
1.2444,2.41903E-07,6E-15,-1.5E-14,0.1,-6
1.3333,2.45921E-07,2.1E-14,-2.2E-14,0.1,-6
1.4222,2.49824E-07,3.6E-14,-7E-15,0.1,-6
1.5111,2.53772E-07,3.1E-14,-1.8E-14,0.1,-6
1.6,2.576E-07,4.4E-14,-1.6E-14,0.1,-6
1.6889,2.61359E-07,3E-14,-3.6E-14,0.1,-6
1.7778,2.65156E-07,2.6E-14,8E-15,0.1,-6
1.8667,2.68902E-07,1.7E-14,-3.6E-14,0.1,-6
1.9556,2.72623E-07,5.2E-14,1E-15,0.1,-6
2.044,2.76186E-07,3.7E-14,-1.3E-14,0.1,-6
2.133,2.79835E-07,4E-14,-3.5E-14,0.1,-6
2.222,2.83449E-07,5.4E-14,-1.9E-14,0.1,-6
2.311,0.000000287,4.1E-14,-2.6E-14,0.1,-6
2.4,2.90334E-07,4.9E-14,-2.6E-14,0.1,-6
2.489,2.93701E-07,3.2E-14,-1.2E-14,0.1,-6
2.578,0.000000297,4.4E-14,-2E-14,0.1,-6
2.667,3.00438E-07,3.7E-14,-1.4E-14,0.1,-6
2.756,3.03689E-07,2.8E-14,-3.7E-14,0.1,-6
2.844,3.06868E-07,3.3E-14,2E-15,0.1,-6
2.933,0.00000031,3.9E-14,-2.6E-14,0.1,-6
3.022,3.13183E-07,4.4E-14,-2.4E-14,0.1,-6
3.111,3.16291E-07,5.3E-14,-2.4E-14,0.1,-6
3.2,3.19276E-07,5.5E-14,-2.8E-14,0.1,-6
3.289,3.22189E-07,3.5E-14,-3.7E-14,0.1,-6
3.378,3.2516E-07,4.3E-14,-2.1E-14,0.1,-6
3.467,3.28054E-07,4.4E-14,-2.7E-14,0.1,-6
3.556,3.30862E-07,4.5E-14,-2.2E-14,0.1,-6
3.644,3.33565E-07,5.7E-14,-2.7E-14,0.1,-6
3.733,3.36309E-07,6.2E-14,-1.4E-14,0.1,-6
3.822,0.000000339,5.6E-14,-3.3E-14,0.1,-6
3.911,3.41551E-07,5.5E-14,-1.6E-14,0.1,-6
4,3.44257E-07,5.3E-14,-2.8E-14,0.1,-6
4.089,3.46773E-07,5.2E-14,-2.2E-14,0.1,-6
4.178,3.49227E-07,6.6E-14,-1.9E-14,0.1,-6
4.267,3.51607E-07,5.9E-14,-1.6E-14,0.1,-6
4.356,0.000000354,5.7E-14,-9E-15,0.1,-6
4.444,3.5642E-07,7.7E-14,-2E-14,0.1,-6
4.533,3.58652E-07,8E-14,-1.2E-14,0.1,-6
4.622,0.000000361,7.1E-14,-3.9E-14,0.1,-6
4.711,3.63135E-07,5.8E-14,-1.4E-14,0.1,-6
4.8,3.65318E-07,4.1E-14,-3.7E-14,0.1,-6
4.889,3.67422E-07,7.7E-14,-4.1E-14,0.1,-6
4.978,3.69548E-07,7E-14,-2.2E-14,0.1,-6
5.067,3.71633E-07,9E-14,-3.1E-14,0.1,-6
5.156,3.73655E-07,8.2E-14,-2.7E-14,0.1,-6
5.244,3.75593E-07,8.5E-14,-3.9E-14,0.1,-6
5.333,3.77567E-07,6.6E-14,-3.1E-14,0.1,-6
5.422,3.79513E-07,8.2E-14,-6E-15,0.1,-6
5.511,3.81387E-07,8.5E-14,-4.1E-14,0.1,-6
5.6,3.83238E-07,8.3E-14,-1.7E-14,0.1,-6
5.689,3.8492E-07,7.4E-14,-1.8E-14,0.1,-6
5.778,3.86742E-07,8.3E-14,-4.5E-14,0.1,-6
5.867,3.88421E-07,9.1E-14,-2.8E-14,0.1,-6
5.956,3.90141E-07,9.1E-14,-2E-14,0.1,-6
6.044,3.91777E-07,8.6E-14,-2.5E-14,0.1,-6
6.133,3.93454E-07,1.1E-13,-2.9E-14,0.1,-6
6.222,0.000000395,8.8E-14,-2.8E-14,0.1,-6
6.311,3.96545E-07,9.7E-14,-2.9E-14,0.1,-6
6.4,3.98104E-07,9.6E-14,-1.9E-14,0.1,-6
6.489,3.9954E-07,1.16E-13,-1.6E-14,0.1,-6
6.578,4.01057E-07,1.2E-13,-1.4E-14,0.1,-6
6.667,4.02428E-07,1.22E-13,-9E-15,0.1,-6
6.756,4.03789E-07,1.14E-13,-1.4E-14,0.1,-6
6.844,4.0518E-07,1.13E-13,-3.3E-14,0.1,-6
6.933,4.06603E-07,1.03E-13,-2.9E-14,0.1,-6
7.022,4.07832E-07,1.14E-13,-4.1E-14,0.1,-6
7.111,4.09168E-07,1.29E-13,-4.1E-14,0.1,-6
7.2,4.10419E-07,1.07E-13,-2.3E-14,0.1,-6
7.289,4.11641E-07,1.27E-13,-3.1E-14,0.1,-6
7.378,4.12762E-07,1.5E-13,-3.4E-14,0.1,-6
7.467,4.13856E-07,1.32E-13,-3.3E-14,0.1,-6
7.556,4.15099E-07,1.42E-13,-3.6E-14,0.1,-6
7.644,4.16147E-07,1.35E-13,-3E-14,0.1,-6
7.733,4.173E-07,1.51E-13,-2.4E-14,0.1,-6
7.822,4.18403E-07,1.49E-13,-5.6E-14,0.1,-6
7.911,4.19299E-07,1.7E-13,-7.2E-14,0.1,-6
8,4.20313E-07,1.49E-13,-3.1E-14,0.1,-6
-8,1.24579E-09,-2E-13,3.77E-13,0.1,-3
-7.911,1.4267E-09,-1.49E-13,1.96E-13,0.1,-3
-7.822,1.59371E-09,-9.9E-14,1.86E-13,0.1,-3
-7.733,1.76995E-09,-7.5E-14,1.52E-13,0.1,-3
-7.644,0.000000002,-6.8E-14,1.17E-13,0.1,-3
-7.556,2.15789E-09,-4.8E-14,9.5E-14,0.1,-3
-7.467,2.37574E-09,-5.4E-14,9E-14,0.1,-3
-7.378,2.60958E-09,-4.6E-14,7.3E-14,0.1,-3
-7.289,2.86347E-09,-4E-14,7.5E-14,0.1,-3
-7.2,3.13864E-09,-9E-15,5.3E-14,0.1,-3
-7.111,3.43352E-09,-2.3E-14,5.1E-14,0.1,-3
-7.022,3.74869E-09,-2.3E-14,4.2E-14,0.1,-3
-6.933,4.09037E-09,-3E-14,5.1E-14,0.1,-3
-6.844,4.45595E-09,-2.8E-14,5.8E-14,0.1,-3
-6.756,4.83925E-09,-2E-15,5E-14,0.1,-3
-6.667,5.25917E-09,1E-15,5.1E-14,0.1,-3
-6.578,5.70671E-09,-1.6E-14,1.9E-14,0.1,-3
-6.489,6.19367E-09,-2.7E-14,4.2E-14,0.1,-3
-6.4,6.70752E-09,-5E-15,1.8E-14,0.1,-3
-6.311,7.25457E-09,-3E-15,3.2E-14,0.1,-3
-6.222,7.83777E-09,-1.9E-14,3.2E-14,0.1,-3
-6.133,8.4655E-09,-2.3E-14,2.4E-14,0.1,-3
-6.044,9.12579E-09,9E-15,1.2E-14,0.1,-3
-5.956,9.83078E-09,1E-15,3.2E-14,0.1,-3
-5.867,1.058555E-08,-7E-15,4.8E-14,0.1,-3
-5.778,1.1367E-08,1E-14,2.2E-14,0.1,-3
-5.689,1.22286E-08,-8E-15,1E-15,0.1,-3
-5.6,1.31219E-08,8E-15,1.8E-14,0.1,-3
-5.511,1.40708E-08,1.2E-14,3.8E-14,0.1,-3
-5.422,1.50844E-08,3E-15,1.8E-14,0.1,-3
-5.333,1.61447E-08,-1.8E-14,-3E-15,0.1,-3
-5.244,1.72715E-08,-1E-15,1.4E-14,0.1,-3
-5.156,1.84341E-08,0,1.9E-14,0.1,-3
-5.067,1.96791E-08,6E-15,-2E-15,0.1,-3
-4.978,0.000000021,-3E-15,2.1E-14,0.1,-3
-4.889,2.23737E-08,5E-15,0,0.1,-3
-4.8,2.38154E-08,7E-15,-3E-15,0.1,-3
-4.711,2.53345E-08,5E-15,9E-15,0.1,-3
-4.622,2.69238E-08,4E-15,3.7E-14,0.1,-3
-4.533,2.8595E-08,-6E-15,1.7E-14,0.1,-3
-4.444,3.03358E-08,2E-15,9E-15,0.1,-3
-4.356,3.21562E-08,1.7E-14,5E-15,0.1,-3
-4.267,3.40579E-08,-5E-15,1.8E-14,0.1,-3
-4.178,0.000000036,2.2E-14,8E-15,0.1,-3
-4.089,3.80994E-08,-1.4E-14,1.2E-14,0.1,-3
-4,4.02702E-08,1.7E-14,-1E-14,0.1,-3
-3.911,4.25105E-08,-1.9E-14,-1E-15,0.1,-3
-3.822,4.48337E-08,9E-15,1.5E-14,0.1,-3
-3.733,4.72529E-08,7E-15,1.2E-14,0.1,-3
-3.644,4.97679E-08,4E-15,9E-15,0.1,-3
-3.556,5.2351E-08,1E-15,-7E-15,0.1,-3
-3.467,5.505E-08,9E-15,1E-15,0.1,-3
-3.378,5.78422E-08,1.7E-14,-1.4E-14,0.1,-3
-3.289,6.07418E-08,2.1E-14,3E-15,0.1,-3
-3.2,6.37132E-08,2.8E-14,-2.6E-14,0.1,-3
-3.111,6.68057E-08,6E-15,-8E-15,0.1,-3
-3.022,0.00000007,6E-15,7E-15,0.1,-3
-2.933,7.32795E-08,8E-15,3E-15,0.1,-3
-2.844,7.6709E-08,2E-15,7E-15,0.1,-3
-2.756,8.01216E-08,8E-15,-1.3E-14,0.1,-3
-2.667,8.37216E-08,2E-15,-1.6E-14,0.1,-3
-2.578,8.7416E-08,4E-15,0,0.1,-3
-2.489,9.11936E-08,9E-15,5E-15,0.1,-3
-2.4,9.50806E-08,1.5E-14,2E-15,0.1,-3
-2.311,9.91068E-08,5E-15,-9E-15,0.1,-3
-2.222,1.032192E-07,1.3E-14,9E-15,0.1,-3
-2.133,1.073982E-07,-1E-14,0,0.1,-3
-2.044,1.116812E-07,-1E-15,-6E-15,0.1,-3
-1.9556,1.15934E-07,3E-15,-9E-15,0.1,-3
-1.8667,1.20458E-07,1E-14,-1E-15,0.1,-3
-1.7778,1.25076E-07,-5E-15,-1.7E-14,0.1,-3
-1.6889,1.29752E-07,-1E-14,-2E-14,0.1,-3
-1.6,1.34536E-07,7E-15,-1E-15,0.1,-3
-1.5111,1.39434E-07,-1.1E-14,1.1E-14,0.1,-3
-1.4222,1.44375E-07,2E-14,2.1E-14,0.1,-3
-1.3333,1.49436E-07,1.5E-14,-9E-15,0.1,-3
-1.2444,1.54559E-07,6E-15,-1.9E-14,0.1,-3
-1.1556,1.59781E-07,1.6E-14,-1.9E-14,0.1,-3
-1.0667,1.65096E-07,4E-15,-1.2E-14,0.1,-3
-0.9778,1.70492E-07,-6E-15,-4E-15,0.1,-3
-0.8889,0.000000176,1.3E-14,-1.3E-14,0.1,-3
-0.8,1.81559E-07,2.5E-14,-1.3E-14,0.1,-3
-0.7111,1.87199E-07,-3E-15,-2E-15,0.1,-3
-0.6222,0.000000193,1E-14,-1.6E-14,0.1,-3
-0.5333,1.98719E-07,1.1E-14,-2.3E-14,0.1,-3
-0.4444,2.04613E-07,1.2E-14,-2.6E-14,0.1,-3
-0.3556,2.10459E-07,1.7E-14,-9E-15,0.1,-3
-0.2667,2.16447E-07,1E-14,-1.8E-14,0.1,-3
-0.1778,2.22459E-07,4E-15,-2E-15,0.1,-3
-0.0889,2.28606E-07,1E-14,-1.5E-14,0.1,-3
0,2.34686E-07,3E-14,-1.7E-14,0.1,-3
0.0889,2.40922E-07,2E-14,7E-15,0.1,-3
0.1778,2.47201E-07,1.9E-14,-4E-14,0.1,-3
0.2667,2.53509E-07,0,-2.2E-14,0.1,-3
0.3556,2.59843E-07,1.3E-14,-1.3E-14,0.1,-3
0.4444,2.66197E-07,1.3E-14,-8E-15,0.1,-3
0.5333,2.72647E-07,-2E-15,-1.6E-14,0.1,-3
0.6222,2.7909E-07,1.9E-14,-1.8E-14,0.1,-3
0.7111,2.85549E-07,3E-14,-3.4E-14,0.1,-3
0.8,0.000000292,1.3E-14,-9E-15,0.1,-3
0.8889,2.9856E-07,2.4E-14,-9E-15,0.1,-3
0.9778,3.05078E-07,3.3E-14,-1.1E-14,0.1,-3
1.0667,3.11582E-07,5E-15,-8E-15,0.1,-3
1.1556,3.18132E-07,2.8E-14,-2.7E-14,0.1,-3
1.2444,3.24616E-07,3.8E-14,-1.9E-14,0.1,-3
1.3333,3.31101E-07,3.1E-14,-2.2E-14,0.1,-3
1.4222,3.37583E-07,2.7E-14,-1.8E-14,0.1,-3
1.5111,3.44145E-07,3.5E-14,-1.4E-14,0.1,-3
1.6,3.50662E-07,2.7E-14,-1.9E-14,0.1,-3
1.6889,0.000000357,2.1E-14,-2.1E-14,0.1,-3
1.7778,3.63589E-07,2.9E-14,-2.8E-14,0.1,-3
1.8667,0.00000037,1.9E-14,-3E-14,0.1,-3
1.9556,3.76396E-07,1.9E-14,1E-15,0.1,-3
2.044,3.82698E-07,1.5E-14,-1.9E-14,0.1,-3
2.133,0.000000389,2E-14,-2.1E-14,0.1,-3
2.222,3.95295E-07,3.6E-14,2E-15,0.1,-3
2.311,4.01544E-07,2.2E-14,2E-15,0.1,-3
2.4,4.07738E-07,2.5E-14,-2.5E-14,0.1,-3
2.489,4.13896E-07,1.6E-14,-2.5E-14,0.1,-3
2.578,0.00000042,-3E-15,-9E-15,0.1,-3
2.667,4.26157E-07,1.4E-14,-2.4E-14,0.1,-3
2.756,4.32125E-07,-5E-15,-2E-14,0.1,-3
2.844,4.38062E-07,1.3E-14,-1.6E-14,0.1,-3
2.933,0.000000444,1.6E-14,-2.2E-14,0.1,-3
3.022,4.4981E-07,3.7E-14,-3E-14,0.1,-3
3.111,4.55675E-07,5.2E-14,-9E-15,0.1,-3
3.2,4.61365E-07,4.4E-14,-1.6E-14,0.1,-3
3.289,0.000000467,2.8E-14,-1.1E-14,0.1,-3
3.378,4.72719E-07,6.4E-14,-4E-14,0.1,-3
3.467,4.78248E-07,4.4E-14,-2.1E-14,0.1,-3
3.556,4.83695E-07,5.1E-14,-2.1E-14,0.1,-3
3.644,4.89086E-07,2.6E-14,-1.2E-14,0.1,-3
3.733,4.94391E-07,4E-14,-2.4E-14,0.1,-3
3.822,4.99727E-07,4.4E-14,-2.7E-14,0.1,-3
3.911,5.04856E-07,6.1E-14,-2E-14,0.1,-3
4,5.10076E-07,4.7E-14,-3.4E-14,0.1,-3
4.089,5.15153E-07,4.2E-14,-1.1E-14,0.1,-3
4.178,5.20162E-07,3.7E-14,-1.6E-14,0.1,-3
4.267,5.25157E-07,4.8E-14,-1.8E-14,0.1,-3
4.356,5.30083E-07,5.3E-14,-2.2E-14,0.1,-3
4.444,5.34855E-07,7.3E-14,-5.2E-14,0.1,-3
4.533,5.39619E-07,5.3E-14,-3.4E-14,0.1,-3
4.622,5.44358E-07,3.3E-14,-2E-15,0.1,-3
4.711,5.49054E-07,4.8E-14,-2.5E-14,0.1,-3
4.8,5.536E-07,7.2E-14,-3.6E-14,0.1,-3
4.889,5.58204E-07,6.4E-14,-2.7E-14,0.1,-3
4.978,5.62674E-07,6.4E-14,-2.7E-14,0.1,-3
5.067,5.6707E-07,4.9E-14,-2.1E-14,0.1,-3
5.156,5.71428E-07,7.5E-14,-1.7E-14,0.1,-3
5.244,5.75611E-07,6.9E-14,-3.8E-14,0.1,-3
5.333,5.79801E-07,7.4E-14,-2.4E-14,0.1,-3
5.422,5.8405E-07,9.2E-14,2E-15,0.1,-3
5.511,5.88118E-07,7.3E-14,-2.4E-14,0.1,-3
5.6,5.92067E-07,4.8E-14,-2.9E-14,0.1,-3
5.689,0.000000596,8.5E-14,-1.2E-14,0.1,-3
5.778,5.99927E-07,7.1E-14,-3.5E-14,0.1,-3
5.867,6.03714E-07,1E-13,-3.9E-14,0.1,-3
5.956,6.07504E-07,5.4E-14,-2.8E-14,0.1,-3
6.044,6.11147E-07,7.7E-14,-2.7E-14,0.1,-3
6.133,6.14837E-07,8E-14,-2.9E-14,0.1,-3
6.222,6.18479E-07,7.3E-14,-2.8E-14,0.1,-3
6.311,6.21923E-07,8E-14,-1.8E-14,0.1,-3
6.4,6.25537E-07,8.8E-14,-1.5E-14,0.1,-3
6.489,6.28884E-07,1.11E-13,-5E-14,0.1,-3
6.578,6.32287E-07,1.02E-13,-3.2E-14,0.1,-3
6.667,6.35643E-07,9E-14,-4.1E-14,0.1,-3
6.756,6.3876E-07,8.4E-14,-3.5E-14,0.1,-3
6.844,0.000000642,9.8E-14,-3.8E-14,0.1,-3
6.933,6.45052E-07,1.01E-13,-3.2E-14,0.1,-3
7.022,6.48143E-07,1.01E-13,-1.9E-14,0.1,-3
7.111,6.5116E-07,1.09E-13,-3.3E-14,0.1,-3
7.2,6.54242E-07,9.6E-14,-1.6E-14,0.1,-3
7.289,6.5709E-07,1E-13,-1.2E-14,0.1,-3
7.378,6.59944E-07,1.25E-13,-2.3E-14,0.1,-3
7.467,6.62718E-07,1.42E-13,-5.4E-14,0.1,-3
7.556,6.65429E-07,1.21E-13,-4.4E-14,0.1,-3
7.644,0.000000668,1.34E-13,-1.5E-14,0.1,-3
7.733,6.70655E-07,1.36E-13,-5.6E-14,0.1,-3
7.822,6.73179E-07,1.28E-13,-4.1E-14,0.1,-3
7.911,6.75573E-07,1.18E-13,-9E-15,0.1,-3
8,6.78056E-07,1.51E-13,-1.9E-14,0.1,-3
-8,1.48222E-09,-2.23E-13,3.55E-13,0.1,0
-7.911,1.6744E-09,-1.32E-13,2.51E-13,0.1,0
-7.822,1.85671E-09,-1.1E-13,1.83E-13,0.1,0
-7.733,0.000000002,-8.6E-14,1.5E-13,0.1,0
-7.644,2.25404E-09,-5.8E-14,1.44E-13,0.1,0
-7.556,2.46929E-09,-6.5E-14,1.21E-13,0.1,0
-7.467,2.70351E-09,-4.4E-14,9.3E-14,0.1,0
-7.378,0.000000003,-3.2E-14,1.02E-13,0.1,0
-7.289,3.22911E-09,-2.5E-14,7.2E-14,0.1,0
-7.2,3.52721E-09,-6.1E-14,6.4E-14,0.1,0
-7.111,3.84248E-09,-2.8E-14,7E-14,0.1,0
-7.022,4.18066E-09,-5.3E-14,7E-14,0.1,0
-6.933,4.54273E-09,-2.2E-14,5.4E-14,0.1,0
-6.844,4.93584E-09,-3.2E-14,8.1E-14,0.1,0
-6.756,5.34524E-09,-1.6E-14,5.3E-14,0.1,0
-6.667,5.79667E-09,-1.2E-14,4.8E-14,0.1,0
-6.578,6.27718E-09,-1.9E-14,3.2E-14,0.1,0
-6.489,6.78807E-09,-2.1E-14,5.5E-14,0.1,0
-6.4,7.33791E-09,-1.2E-14,1.9E-14,0.1,0
-6.311,7.91794E-09,-2.6E-14,5E-14,0.1,0
-6.222,8.54505E-09,-1.4E-14,4.3E-14,0.1,0
-6.133,9.20834E-09,0,4.2E-14,0.1,0
-6.044,9.91639E-09,-4E-15,3.3E-14,0.1,0
-5.956,1.065467E-08,-1.6E-14,2E-14,0.1,0
-5.867,1.14337E-08,-2.5E-14,2.4E-14,0.1,0
-5.778,1.22945E-08,-8E-15,2.1E-14,0.1,0
-5.689,1.31895E-08,-3E-14,4.2E-14,0.1,0
-5.6,1.41472E-08,4E-15,2E-14,0.1,0
-5.511,1.51533E-08,-1.2E-14,2.1E-14,0.1,0
-5.422,1.62202E-08,-9E-15,2.2E-14,0.1,0
-5.333,1.73529E-08,3E-15,2E-14,0.1,0
-5.244,1.85421E-08,-2E-14,1.4E-14,0.1,0
-5.156,1.97901E-08,-2.9E-14,1.1E-14,0.1,0
-5.067,2.1112E-08,-2.7E-14,1.9E-14,0.1,0
-4.978,2.25064E-08,3E-15,1.3E-14,0.1,0
-4.889,0.000000024,-3E-15,8E-15,0.1,0
-4.8,2.55117E-08,-1.1E-14,6E-15,0.1,0
-4.711,2.71217E-08,-2E-15,1.6E-14,0.1,0
-4.622,2.88269E-08,-8E-15,-4E-15,0.1,0
-4.533,3.05912E-08,1E-15,1E-14,0.1,0
-4.444,3.24647E-08,2.1E-14,1E-14,0.1,0
-4.356,3.43782E-08,-2.4E-14,-3E-15,0.1,0
-4.267,3.64266E-08,-2.3E-14,-1.1E-14,0.1,0
-4.178,3.85476E-08,-1.9E-14,1.1E-14,0.1,0
-4.089,4.07783E-08,-2E-15,-9E-15,0.1,0
-4,4.31041E-08,-9E-15,1E-14,0.1,0
-3.911,4.55198E-08,-7E-15,2E-14,0.1,0
-3.822,0.000000048,5E-15,3E-15,0.1,0
-3.733,5.06312E-08,2E-15,4E-15,0.1,0
-3.644,5.33433E-08,1E-14,-1.4E-14,0.1,0
-3.556,5.6156E-08,8E-15,1.4E-14,0.1,0
-3.467,5.90875E-08,3.7E-14,-3.1E-14,0.1,0
-3.378,6.21197E-08,5.1E-14,5.33E-13,0.1,0
-3.289,6.52818E-08,3.8E-13,1.26E-12,0.1,0
-3.2,6.85349E-08,1.316E-12,3.05E-13,0.1,0
-3.111,7.19275E-08,-3.683E-12,7.3E-13,0.1,0
-3.022,7.54197E-08,1.58E-13,6.6E-14,0.1,0
-2.933,0.000000079,-2.55E-13,-1.36E-13,0.1,0
-2.844,8.2793E-08,-1E-14,3.9E-14,0.1,0
-2.756,8.65837E-08,-6E-15,1.6E-14,0.1,0
-2.667,9.05542E-08,-2.2E-14,2.4E-14,0.1,0
-2.578,9.4657E-08,3.07E-13,3.4E-13,0.1,0
-2.489,9.88731E-08,-2.77E-13,-3.97E-13,0.1,0
-2.4,1.032378E-07,2.2E-14,2.8E-14,0.1,0
-2.311,1.077173E-07,-1.08E-13,-1.46E-13,0.1,0
-2.222,1.122785E-07,7.1E-14,1.2E-14,0.1,0
-2.133,0.000000117,7.4E-14,7E-15,0.1,0
-2.044,1.21824E-07,9.8E-14,3E-15,0.1,0
-1.9556,1.26715E-07,1.6E-14,4.8E-14,0.1,0
-1.8667,1.31827E-07,6E-15,9E-15,0.1,0
-1.7778,1.37104E-07,6E-15,-2.9E-14,0.1,0
-1.6889,1.42475E-07,2E-15,-8E-15,0.1,0
-1.6,0.000000148,-3E-15,-4.5E-14,0.1,0
-1.5111,1.53588E-07,5.4E-14,1.7E-14,0.1,0
-1.4222,1.59348E-07,6.4E-14,8.9E-14,0.1,0
-1.3333,1.65224E-07,6E-15,-1.8E-14,0.1,0
-1.2444,1.71248E-07,-1.09E-13,-3.99E-13,0.1,0
-1.1556,1.77309E-07,3.4E-14,-3.3E-14,0.1,0
-1.0667,1.83528E-07,4.3E-14,3.38E-13,0.1,0
-0.9778,1.89891E-07,2.37E-13,-7.6E-14,0.1,0
-0.8889,1.96408E-07,2.25E-13,-3E-13,0.1,0
-0.8,0.000000203,7.1E-14,-2.48E-13,0.1,0
-0.7111,2.09738E-07,3.68E-13,9.89E-13,0.1,0
-0.6222,2.16578E-07,-6.27E-13,-6E-15,0.1,0
-0.5333,2.23554E-07,-3.2E-14,9E-14,0.1,0
-0.4444,2.30623E-07,-1.54E-13,8E-15,0.1,0
-0.3556,2.37751E-07,-3.2E-14,-5.6E-14,0.1,0
-0.2667,2.45071E-07,9.3E-14,-5.5E-14,0.1,0
-0.1778,2.52442E-07,7.1E-14,2.61E-13,0.1,0
-0.0889,2.59929E-07,1.35E-13,2.72E-13,0.1,0
0,2.67453E-07,-8.2E-14,-3.5E-14,0.1,0
0.0889,2.75153E-07,-4.57E-13,3.48E-13,0.1,0
0.1778,0.000000283,-4.8E-14,8.7E-14,0.1,0
0.2667,2.90866E-07,-2.19E-13,3.3E-14,0.1,0
0.3556,2.98875E-07,1.76E-13,-4E-14,0.1,0
0.4444,3.06862E-07,7.5E-14,2.35E-13,0.1,0
0.5333,0.000000315,-4.47E-13,-1.53E-13,0.1,0
0.6222,3.23185E-07,1.6E-14,2.6E-14,0.1,0
0.7111,3.3151E-07,1.02E-13,6.9E-14,0.1,0
0.8,3.3983E-07,2.6E-14,1.1E-13,0.1,0
0.8889,3.48247E-07,7.1E-14,6E-15,0.1,0
0.9778,3.56721E-07,1.87E-13,-3.62E-13,0.1,0
1.0667,3.65241E-07,4E-15,-1.9E-14,0.1,0
1.1556,3.73768E-07,1.22E-13,9E-15,0.1,0
1.2444,3.82286E-07,-1.44E-13,6E-14,0.1,0
1.3333,3.90948E-07,5.1E-14,6E-15,0.1,0
1.4222,3.99559E-07,4.2E-13,1.41E-13,0.1,0
1.5111,4.08215E-07,-3.1E-13,1.9E-13,0.1,0
1.6,0.000000417,-1.19E-13,3.2E-14,0.1,0
1.6889,4.2571E-07,-1.01E-13,-3.5E-14,0.1,0
1.7778,4.34432E-07,9.5E-14,3.01E-13,0.1,0
1.8667,4.4314E-07,-2.34E-13,-5.3E-14,0.1,0
